Q1: Le nerf axillaire chemine avec l’artère circonflexe humérale postérieure dans :	Réponse: D — L’espace quadrangulaire
Q211: [V117] Parmi les propositions suivantes, laquelle correspond le mieux à : site de palpation du pouls radial cité ?	Réponse: C — Tabatière anatomique
Q212: [V118] Quel élément correspond le mieux à : matrice liquide du sang (~55%) ?	Réponse: B — Plasma
Q213: [V119] Parmi les propositions suivantes, laquelle correspond le mieux à : la composition du disaccharide de base des GAG ?	Réponse: C — Acide uronique + hexosamine
Q214: [V120] Lequel des énoncés décrit correctement : Fibronectine ?	Réponse: D — une glycoprotéine d’adhérence liant cellules et collagène
Q215: [V121] Parmi les propositions suivantes, laquelle correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: B — Ligaments jaunes
Q216: [V122] Lequel des énoncés décrit correctement : Tissu réticulé ?	Réponse: A — charpente (maillage) en collagène III des organes hématopoïétiques/lymphoïdes
Q217: [V123] Lequel des énoncés décrit correctement : Myofibroblaste ?	Réponse: B — cellule avec actine/myosine impliquée dans réparation et inflammation
Q218: [V124] Parmi les propositions suivantes, laquelle correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: C — Ligaments jaunes
Q219: [V125] Quel élément correspond le mieux à : fragment cellulaire impliqué dans l’hémostase ?	Réponse: C — Plaquette
Q220: [V126] Parmi les propositions suivantes, laquelle correspond le mieux à : fragment cellulaire impliqué dans l’hémostase ?	Réponse: C — Plaquette
Q221: [V127] Lequel des énoncés décrit correctement : Endomysium ?	Réponse: B — localisation citée du TC lâche entre fibres musculaires striées
Q222: [V128] Parmi les propositions suivantes, laquelle correspond le mieux à : la racine sensitive (avec ganglion spinal) ?	Réponse: D — Racine postérieure
Q223: [V129] Parmi les propositions suivantes, laquelle correspond le mieux à : branche terminale issue de la corde médiale ?	Réponse: B — Nerf ulnaire
Q224: [V130] Parmi les propositions suivantes, laquelle correspond le mieux à : branche terminale issue de la corde médiale ?	Réponse: B — Nerf ulnaire
Q225: [V131] Lequel des énoncés décrit correctement : Sous-clavière ?	Réponse: C — l’artère à partir de laquelle commence l’irrigation du membre supérieur
Q226: [V132] Lequel des énoncés décrit correctement : Nerf radial ?	Réponse: C — branche terminale issue de la corde postérieure
Q227: [V133] Parmi les propositions suivantes, laquelle correspond le mieux à : site de palpation du pouls radial cité ?	Réponse: D — Tabatière anatomique
Q228: [V134] Parmi les propositions suivantes, laquelle correspond le mieux à : espace entre scalène antérieur (avant) et moyen (arrière) ?	Réponse: B — Défilé des scalènes
Q229: [V135] Lequel des énoncés décrit correctement : Myofibroblaste ?	Réponse: A — cellule avec actine/myosine impliquée dans réparation et inflammation
Q230: [V136] Parmi les propositions suivantes, laquelle correspond le mieux à : fragment cellulaire impliqué dans l’hémostase ?	Réponse: B — Plaquette
Q231: [V137] Lequel des énoncés décrit correctement : Reconnaître ses limites ?	Réponse: C — la capacité à identifier ce qui nécessite une intervention médicale
Q232: [V138] Parmi les propositions suivantes, laquelle correspond le mieux à : Patient/Problème – Intervention – Comparateur – Outcome ?	Réponse: A — PICO
Q233: [V139] Lequel des énoncés décrit correctement : GAG ?	Réponse: A — de longues chaînes glucidiques non ramifiées
Q234: [V140] Quel élément correspond le mieux à : Subjectif – Objectif – Analyse – Plan ?	Réponse: B — SOAP
Q235: [V141] Quel élément correspond le mieux à : où l’ordre antéro-postérieur est veine sous-clavière → artère → divisions ?	Réponse: B — Défilé costo-claviculaire
Q236: [V142] Quel élément correspond le mieux à : le collagène du cartilage ?	Réponse: A — Collagène type II
Q237: [V143] Quel élément correspond le mieux à : de longues chaînes glucidiques non ramifiées ?	Réponse: D — GAG
Q238: [V144] Parmi les propositions suivantes, laquelle correspond le mieux à : innervent préférentiellement les loges postérieures (extenseurs) ?	Réponse: C — Divisions postérieures
Q239: [V145] Lequel des énoncés décrit correctement : Corde postérieure ?	Réponse: A — formée des 3 divisions postérieures
Q240: [V146] Lequel des énoncés décrit correctement : Endomysium ?	Réponse: B — localisation citée du TC lâche entre fibres musculaires striées
Q241: [V147] Parmi les propositions suivantes, laquelle correspond le mieux à : le collagène des lames basales (mailles, ne forme pas de fibres) ?	Réponse: D — Collagène type IV
Q242: [V148] Parmi les propositions suivantes, laquelle correspond le mieux à : les deux terminales de l’artère brachiale au pli du coude ?	Réponse: C — Radiale + ulnaire
Q243: [V149] Lequel des énoncés décrit correctement : Espace quadrangulaire ?	Réponse: B — où passe le nerf axillaire avec l’a. circonflexe humérale postérieure
Q244: [V150] Parmi les propositions suivantes, laquelle correspond le mieux à : les deux terminales de l’artère brachiale au pli du coude ?	Réponse: D — Radiale + ulnaire
Q245: [V151] Quel élément correspond le mieux à : la cellule résidente qui synthétise les macromolécules de la MEC ?	Réponse: A — Fibroblaste
Q246: [V152] Lequel des énoncés décrit correctement : Intégrines (α/β) ?	Réponse: A — des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC
Q247: [V153] Lequel des énoncés décrit correctement : Racine antérieure ?	Réponse: A — la racine motrice du nerf spinal
Q248: [V154] Parmi les propositions suivantes, laquelle correspond le mieux à : une glycoprotéine spécifique de la lame basale ?	Réponse: B — Laminine
Q249: [V155] Parmi les propositions suivantes, laquelle correspond le mieux à : la composition du disaccharide de base des GAG ?	Réponse: B — Acide uronique + hexosamine
Q250: [V156] Quel élément correspond le mieux à : la composition du disaccharide de base des GAG ?	Réponse: D — Acide uronique + hexosamine
Q251: [V157] Lequel des énoncés décrit correctement : Défilé des scalènes ?	Réponse: B — espace entre scalène antérieur (avant) et moyen (arrière)
Q252: [V158] Lequel des énoncés décrit correctement : Nerf ulnaire ?	Réponse: D — branche terminale issue de la corde médiale
Q253: [V159] Lequel des énoncés décrit correctement : Espace quadrangulaire ?	Réponse: A — où passe le nerf axillaire avec l’a. circonflexe humérale postérieure
Q254: [V160] Parmi les propositions suivantes, laquelle correspond le mieux à : des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC ?	Réponse: D — Intégrines (α/β)
Q255: [V161] Lequel des énoncés décrit correctement : PICO ?	Réponse: A — Patient/Problème – Intervention – Comparateur – Outcome
Q256: [V162] Lequel des énoncés décrit correctement : Collagène type IV ?	Réponse: B — le collagène des lames basales (mailles, ne forme pas de fibres)
Q257: [V163] Parmi les propositions suivantes, laquelle correspond le mieux à : collagène en faisceaux orientés dans toutes les directions ?	Réponse: D — TC dense irrégulier
Q258: [V164] Lequel des énoncés décrit correctement : Stroma cornéen / aponévrose ?	Réponse: D — exemples de TC dense régulier bitendu
Q259: [V165] Quel élément correspond le mieux à : site de palpation du pouls radial cité ?	Réponse: D — Tabatière anatomique
Q260: [V166] Parmi les propositions suivantes, laquelle correspond le mieux à : tissu conjonctif surtout embryonnaire (cordon ombilical) ?	Réponse: A — TC muqueux
Q261: [V167] Parmi les propositions suivantes, laquelle correspond le mieux à : formée des 3 divisions postérieures ?	Réponse: D — Corde postérieure
Q262: [V168] Parmi les propositions suivantes, laquelle correspond le mieux à : site de palpation du pouls radial cité ?	Réponse: C — Tabatière anatomique
Q263: [V169] Parmi les propositions suivantes, laquelle correspond le mieux à : l’artère à partir de laquelle commence l’irrigation du membre supérieur ?	Réponse: A — Sous-clavière
Q264: [V170] Parmi les propositions suivantes, laquelle correspond le mieux à : l’artère issue de l’axillaire au bord inférieur du grand rond ?	Réponse: C — Brachiale
Q265: [V171] Lequel des énoncés décrit correctement : Tissu réticulé ?	Réponse: B — charpente (maillage) en collagène III des organes hématopoïétiques/lymphoïdes
Q266: [V172] Lequel des énoncés décrit correctement : Espace huméro-tricipital ?	Réponse: B — où le nerf radial accompagne l’a. brachiale profonde
Q267: [V173] Quel élément correspond le mieux à : le collagène des lames basales (mailles, ne forme pas de fibres) ?	Réponse: D — Collagène type IV
Q268: [V174] Quel élément correspond le mieux à : le collagène des lames basales (mailles, ne forme pas de fibres) ?	Réponse: C — Collagène type IV
Q269: [V175] Lequel des énoncés décrit correctement : Plaquette ?	Réponse: C — fragment cellulaire impliqué dans l’hémostase
Q270: [V176] Quel élément correspond le mieux à : le collagène des lames basales (mailles, ne forme pas de fibres) ?	Réponse: D — Collagène type IV
Q271: [V177] Parmi les propositions suivantes, laquelle correspond le mieux à : la forme quiescente du fibroblaste ?	Réponse: D — Fibrocyte
Q272: [V178] Lequel des énoncés décrit correctement : Substance fondamentale ?	Réponse: D — l’élément de la MEC localisé entre cellules et fibres, de consistance semi-fluide
Q273: [V179] Parmi les propositions suivantes, laquelle correspond le mieux à : où le nerf radial accompagne l’a. brachiale profonde ?	Réponse: D — Espace huméro-tricipital
Q274: [V180] Lequel des énoncés décrit correctement : Racine postérieure ?	Réponse: A — la racine sensitive (avec ganglion spinal)
Q275: [V181] Lequel des énoncés décrit correctement : Espace quadrangulaire ?	Réponse: D — où passe le nerf axillaire avec l’a. circonflexe humérale postérieure
Q276: [V182] Lequel des énoncés décrit correctement : Laminine ?	Réponse: A — une glycoprotéine spécifique de la lame basale
Q277: [V183] Quel élément correspond le mieux à : charpente (maillage) en collagène III des organes hématopoïétiques/lymphoïdes ?	Réponse: B — Tissu réticulé
Q278: [V184] Parmi les propositions suivantes, laquelle correspond le mieux à : l’artère faisant suite à la sous-clavière au défilé costo-claviculaire ?	Réponse: C — Axillaire
Q279: [V185] Quel élément correspond le mieux à : où passent le nerf ulnaire et l’artère ulnaire ?	Réponse: C — Canal de Guyon
Q280: [V186] Parmi les propositions suivantes, laquelle correspond le mieux à : l’élément de la MEC localisé entre cellules et fibres, de consistance semi-fluide ?	Réponse: D — Substance fondamentale
Q281: [V187] Quel élément correspond le mieux à : où l’ordre antéro-postérieur est veine sous-clavière → artère → divisions ?	Réponse: D — Défilé costo-claviculaire
Q282: [V188] Quel élément correspond le mieux à : matrice liquide du sang (~55%) ?	Réponse: B — Plasma
Q283: [V189] Parmi les propositions suivantes, laquelle correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: C — Ligaments jaunes
Q284: [V190] Lequel des énoncés décrit correctement : Racine postérieure ?	Réponse: C — la racine sensitive (avec ganglion spinal)
Q285: [V191] Parmi les propositions suivantes, laquelle correspond le mieux à : tissu conjonctif surtout embryonnaire (cordon ombilical) ?	Réponse: A — TC muqueux
Q286: [V192] Quel élément correspond le mieux à : la forme quiescente du fibroblaste ?	Réponse: C — Fibrocyte
Q287: [V193] Lequel des énoncés décrit correctement : Canal carpien ?	Réponse: C — zone classique de compression du nerf médian
Q288: [V194] Quel élément correspond le mieux à : le collagène des lames basales (mailles, ne forme pas de fibres) ?	Réponse: B — Collagène type IV
Q289: [V195] Parmi les propositions suivantes, laquelle correspond le mieux à : lymphocyte B maturé sécrétant des Ig ?	Réponse: C — Plasmocyte
Q290: [V196] Parmi les propositions suivantes, laquelle correspond le mieux à : charpente (maillage) en collagène III des organes hématopoïétiques/lymphoïdes ?	Réponse: A — Tissu réticulé
Q291: [V197] Parmi les propositions suivantes, laquelle correspond le mieux à : la racine motrice du nerf spinal ?	Réponse: C — Racine antérieure
Q292: [V198] Parmi les propositions suivantes, laquelle correspond le mieux à : des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC ?	Réponse: A — Intégrines (α/β)
Q293: [V199] Parmi les propositions suivantes, laquelle correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: C — Ligaments jaunes
Q294: [V200] Quel élément correspond le mieux à : lymphocyte B maturé sécrétant des Ig ?	Réponse: C — Plasmocyte
Q295: [V201] Lequel des énoncés décrit correctement : Axillaire ?	Réponse: C — l’artère faisant suite à la sous-clavière au défilé costo-claviculaire
Q296: [V202] Lequel des énoncés décrit correctement : Acide hyaluronique ?	Réponse: C — un GAG non sulfaté, ubiquitaire, ne formant pas de protéoglycanes
Q297: [V203] Quel élément correspond le mieux à : localisation citée du TC lâche entre fibres musculaires striées ?	Réponse: B — Endomysium
Q298: [V204] Parmi les propositions suivantes, laquelle correspond le mieux à : la coloration de mise en évidence des fibres élastiques ?	Réponse: D — Orcéine
Q299: [V205] Parmi les propositions suivantes, laquelle correspond le mieux à : collagène en faisceaux orientés dans toutes les directions ?	Réponse: C — TC dense irrégulier
Q300: [V206] Quel élément correspond le mieux à : la réticuline (fibres réticulées) ?	Réponse: D — Collagène type III
Q301: [V207] Parmi les propositions suivantes, laquelle correspond le mieux à : où le nerf radial accompagne l’a. brachiale profonde ?	Réponse: C — Espace huméro-tricipital
Q302: [V208] Parmi les propositions suivantes, laquelle correspond le mieux à : la composition du disaccharide de base des GAG ?	Réponse: D — Acide uronique + hexosamine
Q303: [V209] Parmi les propositions suivantes, laquelle correspond le mieux à : la cause de l’hydrophilie des protéoglycanes ?	Réponse: A — Charges négatives
Q304: [V210] Lequel des énoncés décrit correctement : Plaquette ?	Réponse: D — fragment cellulaire impliqué dans l’hémostase
Q305: [V211] Quel élément correspond le mieux à : les deux terminales de l’artère brachiale au pli du coude ?	Réponse: C — Radiale + ulnaire
Q306: [V212] Quel élément correspond le mieux à : où l’ordre antéro-postérieur est veine sous-clavière → artère → divisions ?	Réponse: A — Défilé costo-claviculaire
Q307: [V213] Quel élément correspond le mieux à : des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC ?	Réponse: A — Intégrines (α/β)
Q308: [V214] Parmi les propositions suivantes, laquelle correspond le mieux à : un GAG non sulfaté, ubiquitaire, ne formant pas de protéoglycanes ?	Réponse: D — Acide hyaluronique
Q309: [V215] Quel élément correspond le mieux à : matrice liquide du sang (~55%) ?	Réponse: D — Plasma
Q310: [V216] Lequel des énoncés décrit correctement : Racine antérieure ?	Réponse: A — la racine motrice du nerf spinal
Q311: [V217] Parmi les propositions suivantes, laquelle correspond le mieux à : l’élément de la MEC localisé entre cellules et fibres, de consistance semi-fluide ?	Réponse: C — Substance fondamentale
Q312: [V218] Parmi les propositions suivantes, laquelle correspond le mieux à : exemples de TC dense régulier bitendu ?	Réponse: D — Stroma cornéen / aponévrose
Q313: [V219] Quel élément correspond le mieux à : la racine motrice du nerf spinal ?	Réponse: B — Racine antérieure
Q314: [V220] Parmi les propositions suivantes, laquelle correspond le mieux à : le plexus innervant ceinture scapulaire + membre supérieur ?	Réponse: C — Plexus brachial (C5–T1)
Q315: [V221] Lequel des énoncés décrit correctement : Dure-mère ?	Réponse: C — exemple de localisation de TC dense irrégulier
Q316: [V222] Parmi les propositions suivantes, laquelle correspond le mieux à : branche terminale issue de la corde médiale ?	Réponse: C — Nerf ulnaire
Q317: [V223] Quel élément correspond le mieux à : localisation citée du TC lâche entre fibres musculaires striées ?	Réponse: D — Endomysium
Q318: [V224] Lequel des énoncés décrit correctement : Brachiale ?	Réponse: B — l’artère issue de l’axillaire au bord inférieur du grand rond
Q319: [V225] Lequel des énoncés décrit correctement : Collagène type II ?	Réponse: B — le collagène du cartilage
Q320: [V226] Parmi les propositions suivantes, laquelle correspond le mieux à : espace entre scalène antérieur (avant) et moyen (arrière) ?	Réponse: D — Défilé des scalènes
Q321: [V227] Quel élément correspond le mieux à : cellule avec actine/myosine impliquée dans réparation et inflammation ?	Réponse: B — Myofibroblaste
Q322: [V228] Quel élément correspond le mieux à : collagène en faisceaux orientés dans toutes les directions ?	Réponse: A — TC dense irrégulier
Q323: [V229] Lequel des énoncés décrit correctement : Myofibroblaste ?	Réponse: C — cellule avec actine/myosine impliquée dans réparation et inflammation
Q324: [V230] Lequel des énoncés décrit correctement : TC lâche ?	Réponse: C — tissu très distribué, rôle de remplissage, fibres sans orientation
Q325: [V231] Quel élément correspond le mieux à : la forme quiescente du fibroblaste ?	Réponse: A — Fibrocyte
Q326: [V232] Parmi les propositions suivantes, laquelle correspond le mieux à : cellule sanguine anucléée ?	Réponse: C — Hématie
Q327: [V233] Quel élément correspond le mieux à : une glycoprotéine spécifique de la lame basale ?	Réponse: B — Laminine
Q328: [V234] Quel élément correspond le mieux à : où le nerf radial accompagne l’a. brachiale profonde ?	Réponse: C — Espace huméro-tricipital
Q329: [V235] Quel élément correspond le mieux à : l’origine embryologique des tissus conjonctifs ?	Réponse: B — Mésoblaste (via mésenchyme)
Q330: [V236] Quel élément correspond le mieux à : la définition de la matrice extracellulaire ?	Réponse: D — MEC = fibres + substance fondamentale
Q331: [V237] Parmi les propositions suivantes, laquelle correspond le mieux à : la définition de la matrice extracellulaire ?	Réponse: C — MEC = fibres + substance fondamentale
Q332: [V238] Quel élément correspond le mieux à : le collagène des lames basales (mailles, ne forme pas de fibres) ?	Réponse: C — Collagène type IV
Q333: [V239] Lequel des énoncés décrit correctement : TC dense irrégulier ?	Réponse: B — collagène en faisceaux orientés dans toutes les directions
Q334: [V240] Lequel des énoncés décrit correctement : Endomysium ?	Réponse: A — localisation citée du TC lâche entre fibres musculaires striées
Q335: [V241] Lequel des énoncés décrit correctement : Nerf ulnaire ?	Réponse: D — branche terminale issue de la corde médiale
Q336: [V242] Quel élément correspond le mieux à : Subjectif – Objectif – Analyse – Plan ?	Réponse: D — SOAP
Q337: [V243] Parmi les propositions suivantes, laquelle correspond le mieux à : le collagène du cartilage ?	Réponse: C — Collagène type II
Q338: [V244] Lequel des énoncés décrit correctement : Plexus brachial (C5–T1) ?	Réponse: B — le plexus innervant ceinture scapulaire + membre supérieur
Q339: [V245] Quel élément correspond le mieux à : de longues chaînes glucidiques non ramifiées ?	Réponse: D — GAG
Q340: [V246] Lequel des énoncés décrit correctement : Sous-clavière ?	Réponse: B — l’artère à partir de laquelle commence l’irrigation du membre supérieur
Q341: [V247] Quel élément correspond le mieux à : exemples de TC dense régulier unitendu ?	Réponse: C — Tendon/Ligament
Q342: [V248] Lequel des énoncés décrit correctement : Acide hyaluronique ?	Réponse: B — un GAG non sulfaté, ubiquitaire, ne formant pas de protéoglycanes
Q343: [V249] Quel élément correspond le mieux à : un GAG non sulfaté, ubiquitaire, ne formant pas de protéoglycanes ?	Réponse: C — Acide hyaluronique
Q344: [V250] Quel élément correspond le mieux à : un GAG non sulfaté, ubiquitaire, ne formant pas de protéoglycanes ?	Réponse: D — Acide hyaluronique
Q345: [V251] Parmi les propositions suivantes, laquelle correspond le mieux à : tissu conjonctif surtout embryonnaire (cordon ombilical) ?	Réponse: C — TC muqueux
Q346: [V252] Quel élément correspond le mieux à : l’artère à partir de laquelle commence l’irrigation du membre supérieur ?	Réponse: A — Sous-clavière
Q347: [V253] Lequel des énoncés décrit correctement : Fibroblaste ?	Réponse: B — la cellule résidente qui synthétise les macromolécules de la MEC
Q348: [V254] Quel élément correspond le mieux à : charpente (maillage) en collagène III des organes hématopoïétiques/lymphoïdes ?	Réponse: A — Tissu réticulé
Q349: [V255] Quel élément correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: C — Ligaments jaunes
Q350: [V256] Lequel des énoncés décrit correctement : Brachiale ?	Réponse: A — l’artère issue de l’axillaire au bord inférieur du grand rond
Q351: [V257] Lequel des énoncés décrit correctement : Intégrines (α/β) ?	Réponse: C — des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC
Q352: [V258] Lequel des énoncés décrit correctement : Radiale + ulnaire ?	Réponse: B — les deux terminales de l’artère brachiale au pli du coude
Q353: [V259] Quel élément correspond le mieux à : où passe le nerf axillaire avec l’a. circonflexe humérale postérieure ?	Réponse: B — Espace quadrangulaire
Q354: [V260] Parmi les propositions suivantes, laquelle correspond le mieux à : des maladies de surcharge lysosomiale par déficit enzymatique (accumulation de GAG) ?	Réponse: C — Mucopolysaccharidoses
Q355: [V261] Lequel des énoncés décrit correctement : Divisions postérieures ?	Réponse: A — innervent préférentiellement les loges postérieures (extenseurs)
Q356: [V262] Quel élément correspond le mieux à : l’enzyme qui hydrolyse l’acide hyaluronique ?	Réponse: B — Hyaluronidase
Q357: [V263] Quel élément correspond le mieux à : l’enzyme qui hydrolyse l’acide hyaluronique ?	Réponse: C — Hyaluronidase
Q358: [V264] Lequel des énoncés décrit correctement : TC dense irrégulier ?	Réponse: B — collagène en faisceaux orientés dans toutes les directions
Q359: [V265] Quel élément correspond le mieux à : exemple de localisation de TC dense irrégulier ?	Réponse: B — Dure-mère
Q360: [V266] Quel élément correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: D — Ligaments jaunes
Q361: [V267] Quel élément correspond le mieux à : cellule proche des capillaires riche en histamine (allergie) ?	Réponse: A — Mastocyte
Q362: [V268] Quel élément correspond le mieux à : espace entre scalène antérieur (avant) et moyen (arrière) ?	Réponse: D — Défilé des scalènes
Q363: [V269] Quel élément correspond le mieux à : exemple de TC à prédominance de fibres élastiques ?	Réponse: D — Ligaments jaunes
Q364: [V270] Quel élément correspond le mieux à : collagène en faisceaux orientés dans toutes les directions ?	Réponse: C — TC dense irrégulier
Q365: [V271] Lequel des énoncés décrit correctement : Collagène type II ?	Réponse: C — le collagène du cartilage
Q366: [V272] Lequel des énoncés décrit correctement : Collagène type I ?	Réponse: A — le collagène majoritaire (~90%), ubiquitaire
Q367: [V273] Quel élément correspond le mieux à : formé par C5 et C6 ?	Réponse: A — Tronc supérieur
Q368: [V274] Parmi les propositions suivantes, laquelle correspond le mieux à : information sur bénéfices/risques/alternatives avant un soin ?	Réponse: D — Consentement éclairé
Q369: [V275] Lequel des énoncés décrit correctement : Intégrines (α/β) ?	Réponse: C — des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC
Q370: [V276] Parmi les propositions suivantes, laquelle correspond le mieux à : cellule sanguine anucléée ?	Réponse: C — Hématie
Q371: [V277] Lequel des énoncés décrit correctement : Intégrines (α/β) ?	Réponse: D — des récepteurs membranaires dimériques impliqués dans l’ancrage à la MEC
Q372: [V278] Lequel des énoncés décrit correctement : Radiale + ulnaire ?	Réponse: A — les deux terminales de l’artère brachiale au pli du coude
Q373: [V279] Quel élément correspond le mieux à : cellule sanguine anucléée ?	Réponse: C — Hématie
Q374: [V280] Quel élément correspond le mieux à : la cellule résidente qui synthétise les macromolécules de la MEC ?	Réponse: C — Fibroblaste
Q375: [V281] Quel élément correspond le mieux à : le plexus innervant ceinture scapulaire + membre supérieur ?	Réponse: D — Plexus brachial (C5–T1)
Q376: [V282] Quel élément correspond le mieux à : la racine motrice du nerf spinal ?	Réponse: D — Racine antérieure
Q377: [V283] Lequel des énoncés décrit correctement : Orcéine ?	Réponse: C — la coloration de mise en évidence des fibres élastiques
Q378: [V284] Parmi les propositions suivantes, laquelle correspond le mieux à : la capacité à identifier ce qui nécessite une intervention médicale ?	Réponse: D — Reconnaître ses limites
Q379: [V285] Lequel des énoncés décrit correctement : Plexus brachial (C5–T1) ?	Réponse: A — le plexus innervant ceinture scapulaire + membre supérieur
Q380: [V286] Parmi les propositions suivantes, laquelle correspond le mieux à : un objectif central mis en avant par l’IFEC ?	Réponse: B — Qualité et sécurité des soins
Q381: [V287] Quel élément correspond le mieux à : où l’ordre antéro-postérieur est veine sous-clavière → artère → divisions ?	Réponse: C — Défilé costo-claviculaire
Q382: [V288] Quel élément correspond le mieux à : cellule sanguine anucléée ?	Réponse: B — Hématie
Q383: [V289] Quel élément correspond le mieux à : branche terminale issue de la corde latérale ?	Réponse: A — Nerf musculo-cutané
Q384: [V290] Parmi les propositions suivantes, laquelle correspond le mieux à : cellule proche des capillaires riche en histamine (allergie) ?	Réponse: A — Mastocyte
Q385: [V291] Lequel des énoncés décrit correctement : Collagène type II ?	Réponse: B — le collagène du cartilage
Q386: [V292] Lequel des énoncés décrit correctement : Plexus brachial (C5–T1) ?	Réponse: D — le plexus innervant ceinture scapulaire + membre supérieur
Q387: [V293] Quel élément correspond le mieux à : Subjectif – Objectif – Analyse – Plan ?	Réponse: A — SOAP
Q388: [V294] Parmi les propositions suivantes, laquelle correspond le mieux à : formuler des hypothèses et les tester avec anamnèse + examen ?	Réponse: D — Raisonnement clinique
Q389: [V295] Parmi les propositions suivantes, laquelle correspond le mieux à : branche terminale issue de la corde postérieure ?	Réponse: A — Nerf radial
Q390: [V296] Quel élément correspond le mieux à : où passe le nerf axillaire avec l’a. circonflexe humérale postérieure ?	Réponse: C — Espace quadrangulaire
Q391: [V297] Parmi les propositions suivantes, laquelle correspond le mieux à : matrice liquide du sang (~55%) ?	Réponse: A — Plasma
Q392: [V298] Lequel des énoncés décrit correctement : Collagène type III ?	Réponse: A — la réticuline (fibres réticulées)
Q393: [V299] Quel élément correspond le mieux à : localisation citée du TC lâche entre fibres musculaires striées ?	Réponse: B — Endomysium
Q394: [V300] Quel élément correspond le mieux à : où passent le nerf ulnaire et l’artère ulnaire ?	Réponse: C — Canal de Guyon
Q395: [V301] Quel élément correspond le mieux à : des maladies de surcharge lysosomiale par déficit enzymatique (accumulation de GAG) ?	Réponse: C — Mucopolysaccharidoses
Q396: [V302] Parmi les propositions suivantes, laquelle correspond le mieux à : la cellule résidente qui synthétise les macromolécules de la MEC ?	Réponse: A — Fibroblaste
Q397: [V303] Lequel des énoncés décrit correctement : Canal carpien ?	Réponse: D — zone classique de compression du nerf médian
Q398: [V304] Parmi les propositions suivantes, laquelle correspond le mieux à : branche terminale issue de la corde latérale ?	Réponse: C — Nerf musculo-cutané
Q399: [V305] Parmi les propositions suivantes, laquelle correspond le mieux à : tissu très distribué, rôle de remplissage, fibres sans orientation ?	Réponse: A — TC lâche
Q400: [V306] Quel élément correspond le mieux à : le collagène du cartilage ?	Réponse: D — Collagène type II
